filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation,parties,parties_confidence,parties_explanation
c8c864c684b2597ab50fb6efed20a0cc.txt,ISDA (ISDA Master Agreement),100,"The document is titled 'FORM OF AMENDMENT TO THE ISDA MASTER AGREEMENT' and references the ISDA Master Agreement, Schedule, and Credit Support Annex.",2011-09-30,100,"The document states 'dated as of September 30, 2011' at the top.",2011-09-30,100,"This is an amendment document, and the date is specified as 'dated as of September 30, 2011'.",AMENDMENT,100,The document is titled 'FORM OF AMENDMENT' and refers to amending the existing ISDA Master Agreement.,EXECUTED,95,"The document is labeled 'Execution Version', which typically indicates an executed agreement.","J. ARON & COMPANY | Aron; CALUMET LUBRICANTS CO., LIMITED PARTNERSHIP | Counterparty",100,"The parties are explicitly named as 'J. ARON & COMPANY' (""Aron"") and 'CALUMET LUBRICANTS CO., LIMITED PARTNERSHIP' (""Counterparty"")."
cacf284e84835c80894ada76b5442550.txt,ISDA,100,"The document is titled 'ISDA International Swap Dealers Association Inc. MASTER AGREEMENT' and references the schedule and CSA, matching the ISDA contract type.",2016-06-01,100,"The agreement is stated as 'dated as of June 1, 2016', which is the main contract date.",,100,There is no indication that this document is an amendment; it is an initial master agreement.,INITIAL,100,The document is a master agreement and there is no language indicating it is an amendment or restatement.,EXECUTED,90,"The agreement is dated and formatted as a finalized contract, not a draft, indicating it is executed.","CITIZENS BANK, NATIONAL ASSOCIATION | Party B; CPI AEROSTRUCTURES, INC. | Party A",100,"The parties are explicitly named as 'CITIZENS BANK, NATIONAL ASSOCIATION (""Party B"")' and 'CPI AEROSTRUCTURES, INC. (""Party A"")'."
cb3010e876d05baea32fab3636c3e847.txt,ISDA,100,"The document is titled 'SCHEDULE to the 2002 ISDA Master Agreement', indicating it is a schedule to an ISDA Master Agreement.",2017-07-12,100,"The text states 'dated as of July 12, 2017', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the initial agreement.,INITIAL,100,The document is a schedule to the ISDA Master Agreement and there is no indication it is an amendment or restatement.,EXECUTED,90,"The document is dated and lists both parties, which strongly suggests it is an executed version, though explicit signatures are not shown in the excerpt.","JPMorgan Chase Bank, N.A. | Party A; Cambridge Master Fund L.P. | Party B",100,"The parties are explicitly listed as 'JPMorgan Chase Bank, N.A.' (Party A) and 'Cambridge Master Fund L.P.' (Party B)."
cd3838f45dd45f72915f5dfee90990a3.txt,ISDA,95,"The document is titled 'ISDA MASTER AGREEMENT (INTEREST RATE SWAP AGREEMENT)' and references a Schedule to the Master Agreement, indicating it is an ISDA Master Agreement.",2005-01-21,98,"The text states 'SCHEDULE TO THE MASTER AGREEMENT DATED AS OF 21 JANUARY 2005', indicating the main contract date.",,100,There is no indication that this document is an amendment; it is the initial schedule to the master agreement.,INITIAL,95,"The document is a schedule to the master agreement dated as of 21 January 2005, with no indication of being an amendment or restatement.",EXECUTED,80,"The document is a formal schedule to the master agreement with a specific date, which typically indicates execution, though the actual signatures are not shown in the excerpt.",SECURITISATION ADVISORY SERVICES PTY. LIMITED | Manager; COMMONWEALTH BANK OF AUSTRALIA | Party A; PERPETUAL TRUSTEE COMPANY LIMITED AS TRUSTEE OF THE MEDALLION TRUST SERIES 2005-1G | Party B,98,"The parties are explicitly listed in the schedule: SECURITISATION ADVISORY SERVICES PTY. LIMITED (Manager), COMMONWEALTH BANK OF AUSTRALIA (Party A), and PERPETUAL TRUSTEE COMPANY LIMITED AS TRUSTEE OF THE MEDALLION TRUST SERIES 2005-1G (Party B)."
cd962986ec2b587d95b5643f57014747.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by the International Swaps and Derivatives Association, Inc., and references the ISDA Master Agreement and Schedule.",2015-12-30,100,"The agreement is stated as 'dated as of December 30, 2015'.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,"The document is the original 2002 ISDA Master Agreement between the parties, not an amendment or restatement.",EXECUTED,80,"The agreement is dated and presented as a formal contract, which typically indicates execution, though explicit signatures are not shown in the excerpt.","U.S. Bank National Association | Party A; MACK-CALI REALTY, L.P. | Party B",100,"The parties are explicitly listed as 'U.S. Bank National Association (""Party A"")' and 'MACK-CALI REALTY, L.P. (""Party B"")'."
ce55ff67b6fc5cbb8579d511562bd5c2.txt,ISDA (ISDA Master Agreement),100,"The document is titled 'SECOND AMENDMENT AGREEMENT TO 2002 ISDA MASTER AGREEMENT' and refers to amendments to the ISDA Master Agreement, including the Schedule and Credit Support Annex.",2014-09-26,100,"The agreement is dated as of September 26, 2014, as stated in the opening paragraph.",2014-09-26,100,"This is an amendment agreement dated September 26, 2014, which serves as the amendment date.",AMENDMENT,100,"The document is titled 'SECOND AMENDMENT AGREEMENT', indicating it is an amendment.",EXECUTED,80,"The agreement is dated and written in definitive language, suggesting it is executed, although no explicit signatures are shown in the excerpt.",UBS AG | Party A; CM FINANCE INC. | Party B; CM Investment Partners LLC | Investment Adviser (agent of Party B),100,"The parties are explicitly listed in the opening paragraph, with roles clearly defined."
cf03a7317a7450fc8dd7d38465363fe5.txt,ISDA,98,The document is titled 'AMENDMENT AGREEMENT' and refers to amending an 'ISDA 2002 Master Agreement.',2024-09-25,95,"The agreement is 'dated as of September 25, 2024,' which is the main date associated with this amendment.",2024-09-25,95,"This is an amendment agreement dated September 25, 2024, so the amendment date is the same.",AMENDMENT,100,The document is titled 'AMENDMENT AGREEMENT' and explicitly amends a previous ISDA Master Agreement.,EXECUTED,80,"The agreement is dated and not marked as draft; it is presented as a finalized amendment, suggesting executed status.",MACQUARIE BANK LIMITED | Party A; VERTEX REFINING ALABAMA LLC | Party B,95,"The agreement is between MACQUARIE BANK LIMITED (Party A) and VERTEX REFINING ALABAMA LLC (Party B), as stated in the introductory section."
d0d183ecf4b0535681ba60403f1f6cba.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT, SCHEDULE TO ISDA MASTER AGREEMENT AND CREDIT SUPPORT ANNEX', and references the 2002 ISDA Master Agreement, Schedule, and Credit Support Annex, matching the ISDA contract type code.",,20,The text includes 'dated as of' but does not provide a specific date in the provided excerpt.,,100,There is no indication that this document is an amendment; it appears to be the main agreement.,INITIAL,95,There is no mention of amendment or restatement; this appears to be the initial contract as it is titled 'ISDA MASTER AGREEMENT' and 'Execution Version'.,EXECUTED,90,"The document is labeled 'Execution Version', which typically indicates it is the executed version.","BANK OF AMERICA, N.A. | Party A; Verizon Owner Trust 2018-A | Party B",100,"The parties are explicitly listed as 'BANK OF AMERICA, N.A. (""Party A"")' and 'Verizon Owner Trust 2018-A (""Party B"")'."
d1693a73bba15778a8b71808782fe1f4.txt,ISDA,100,"The document is titled 'AMENDMENT TO ISDA MASTER AGREEMENT' and refers to the 'ISDA MASTER AGREEMENT' throughout, indicating it is an ISDA Master Agreement amendment.",2009-06-01,100,"The amendment is 'dated as of June 1, 2009', which is the main date associated with this contract.",2009-06-01,100,"This document is an amendment and is dated as of June 1, 2009, which is the amendment date.",AMENDMENT,100,"The document is titled 'AMENDMENT' and amends the original ISDA Master Agreement, making it an amendment.",EXECUTED,95,"The document is labeled 'EXECUTION COPY', which typically indicates an executed version.","GMAC Investment Management LLC | Party A; GMAC Mortgage, LLC | Party B",100,"The amendment is between GMAC Investment Management LLC and GMAC Mortgage, LLC, as stated at the beginning and throughout the document."
d256f19321de5d8c94dff90dce22d906.txt,,,,,,,,,,,,,,,,,,
d2ba56b68f435226b6a2ce621af1c09f.txt,,,,,,,,,,,,,,,,,,
d37ad1b2bd33521b9357b827e3550118.txt,ISDA,100,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and references the International Swaps and Derivatives Association, Inc., which matches the ISDA contract type.",2009-03-18,100,"The agreement is stated as 'dated as of March 18, 2009', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,The document is the original '2002 Master Agreement' and there is no mention of amendment or restatement.,EXECUTED,80,"The agreement is dated and written in the present tense as an agreement between the parties, which typically indicates execution. However, no explicit signatures are shown in the excerpt.","GMAC INVESTMENT MANAGEMENT LLC; RESIDENTIAL FUNDING COMPANY, LLC",100,"Both party names are listed at the top of the agreement. No explicit roles (e.g., Seller/Buyer) are specified in the provided text."
d53a4564761a5a7d9579a7c34cb30191.txt,,,,,,,,,,,,,,,,,,
d5d57a2874405aa78fbceb91978aa63a.txt,ISDA (ISDA Master Agreement),100,"The document is titled 'TWENTY-FOURTH AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', indicating it amends an ISDA Master Agreement.",2022-05-17,100,"The text states the amendment is 'entered into as of May 17, 2022', which is the main date associated with this contract.",2022-05-17,100,"As this is an amendment, the date it is entered into (May 17, 2022) is the amendment date.",AMENDMENT,100,"The document is titled as an 'AMENDMENT', specifically the 'TWENTY-FOURTH AMENDMENT', indicating it is an amendment to the original contract.",EXECUTED,95,"The document is labeled 'Execution Version', which typically means it is the executed version of the agreement.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A; Guarantors signatory hereto | Guarantor",100,"The parties are explicitly listed as U.S. OIL & REFINING CO. (Party B), MERRILL LYNCH COMMODITIES, INC. (Party A), and the Guarantors signatory hereto."
d63bb7aa4ec65a9ab3e04aa7059975ef.txt,,,,,,,,,,,,,,,,,,
d795bd8578445a3c8c95c38f599e91c1.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' from the International Swaps and Derivatives Association, Inc., and references the schedule, confirming it is an ISDA Master Agreement.",2016-05-20,100,"The agreement is stated as 'dated as of May 20, 2016' in the header.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,INITIAL,100,There is no mention of amendment or restatement; this is the original execution of the ISDA Master Agreement.,EXECUTED,100,"The document is labeled 'Execution Version', indicating it is the executed version of the contract.","BANCO BILBAO VIZCAYA ARGENTARIA, S.A. | Party A; EACH ENTITY LISTED IN EXHIBIT A OF THE SCHEDULE | Party B",100,"The parties are explicitly named as 'BANCO BILBAO VIZCAYA ARGENTARIA, S.A. (""Party A"")' and 'EACH ENTITY LISTED IN EXHIBIT A OF THE SCHEDULE (each a ""Party B"")'."
d94250d4eeb652308a1394b6cfd1bafa.txt,ISDA,100,"The document is titled 'THIRTIETH AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', indicating it is an amendment to an ISDA Master Agreement.",2023-02-28,100,"The text states the amendment is 'entered into as of February 28, 2023', which is the main contract date.",2023-02-28,100,"As this is an amendment, the date it is entered into (February 28, 2023) is the amendment date.",AMENDMENT,100,"The document is titled 'THIRTIETH AMENDMENT', indicating it is an amendment.",EXECUTED,95,"The document is labeled 'Execution Version', which typically indicates it is the executed version.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A; Guarantors signatory hereto | Guarantor",100,"The parties are explicitly listed as U.S. OIL & REFINING CO. (Party B), MERRILL LYNCH COMMODITIES, INC. (Party A), and the Guarantors signatory hereto."
d9d15bbf3127582f9d9fae56614149fe.txt,OTHER,80,"The document is titled 'AMENDING AGREEMENT' and refers to amendments to an ISDA Master Agreement and Credit Support Annex, but this document itself is not the ISDA Master Agreement or CSA; it is an amendment document.",2013-11-12,100,"The document states 'THIS AMENDING AGREEMENT dated as of the 12th day of November, 2013'.",2013-11-12,100,"This is an amendment agreement and is dated as of November 12, 2013.",AMENDMENT,100,The document is titled 'AMENDING AGREEMENT' and amends the terms of an existing agreement.,EXECUTED,80,"The agreement is dated and written in the present tense, indicating it is an executed amendment, not a draft.",THE BANK OF NOVA SCOTIA; HALIFAX FUNDING LLC,100,The parties are clearly listed at the beginning: THE BANK OF NOVA SCOTIA and HALIFAX FUNDING LLC.
d9ec3d49782551c8b5177897dce9a3f9.txt,,,,,,,,,,,,,,,,,,
db89a40b5c635952b05fceb3053c178c.txt,ISDA,100,The document is titled 'FIRST AMENDMENT TO ISDA MASTER AGREEMENT' and refers to the ISDA Master Agreement and its Schedule.,2009-02-23,100,"The text states the amendment is 'entered into as of February 23, 2009', which is the effective date of this contract.",2009-02-23,100,"This is an amendment and the date of the amendment is explicitly stated as February 23, 2009.",AMENDMENT,100,"The document is titled 'FIRST AMENDMENT TO ISDA MASTER AGREEMENT', indicating it is an amendment.",EXECUTED,90,"The amendment is described as 'entered into as of February 23, 2009', which typically indicates execution. No indication of draft status.",KEYBANK NATIONAL ASSOCIATION | Party A; JUPITERMEDIA CORPORATION | Party B,100,The parties are clearly identified as KEYBANK NATIONAL ASSOCIATION (Party A) and JUPITERMEDIA CORPORATION (Party B).
dbdeec18f71e54a599f97115cf83c189.txt,ISDA,95,"The text states that CPI Aero entered into an ISDA Master Agreement and Schedule with Citizens Bank N.A., which matches the ISDA contract type.",2016-06-03,90,"The announcement is dated June 3, 2016, and states that the agreement was entered into as of this date.",,100,There is no indication that this document is an amendment; it is an announcement of a new agreement.,INITIAL,95,"The document describes the entry into a new ISDA Master Agreement, indicating it is the initial contract.",EXECUTED,90,"The text states that CPI Aero 'has entered into' the agreement, indicating it has been executed.","CPI Aerostructures, Inc. | Counterparty; Citizens Bank N.A. | Counterparty",95,"The text explicitly states that CPI Aerostructures, Inc. and Citizens Bank N.A. are the parties to the ISDA Master Agreement."
dc4b0b0f9b7251988f99f9175591eba3.txt,LETTER,95,The document is repeatedly referred to as a 'letter agreement' and is amending or clarifying terms under an existing ISDA Master Agreement.,2010-04-14,98,"The phrase 'as of April 14, 2010' at the top and references to 'the date hereof' indicate this is the main date of the letter agreement.",2010-04-14,95,"This letter agreement amends the Swap Agreements effective as of April 14, 2010, as stated in the text.",AMENDMENT,98,"The document amends the existing ISDA Master Agreement and related agreements, making it an amendment.",EXECUTED,90,"The language and context indicate this is a finalized, operative agreement, not a draft.","Susquehanna Bank | Party A; Pure Earth Recycling (NJ), Inc. | Party B; Rezultz, Incorporated | Party B",95,"The letter specifies Susquehanna Bank as 'Party A' and Pure Earth Recycling (NJ), Inc. and Rezultz, Incorporated as 'Party B' after the merger."
dc6d73fedbac5624a9aaf11685a05b04.txt,ISDA,100,"The title and body refer to 'EIGHTEENTH AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', indicating this is an amendment to an ISDA Master Agreement.",2021-12-17,100,"The text states 'this ""Amendment"" is entered into as of December 17, 2021', which is the main date associated with this contract.",2021-12-17,100,"As this is an amendment, the amendment date is the same as the contract date: 'entered into as of December 17, 2021'.",AMENDMENT,100,"The document is titled 'EIGHTEENTH AMENDMENT', indicating it is an amendment to the original contract.",EXECUTED,95,"The document is labeled 'Execution Version', which typically indicates an executed contract.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A",100,"The parties are explicitly listed as 'U.S. OIL & REFINING CO.' (Party B) and 'MERRILL LYNCH COMMODITIES, INC.' (Party A). Guarantors are mentioned but not named in the provided text."
dcb3a71349d35a5a97578e28be9054b2.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by the International Swaps and Derivatives Association, Inc., and references the ISDA Master Agreement and its schedule.",2014-12-11,100,"The agreement is stated as 'dated as of December 11, 2014'.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,"The document is a '2002 MASTER AGREEMENT' with no reference to amendment or restatement, indicating it is the initial contract.",EXECUTED,90,"The agreement is dated and formatted as a final contract, not a draft. While explicit signatures are not shown, the context and language indicate an executed agreement.",BARCLAYS BANK PLC | Party A; BOOZ ALLEN HAMILTON INC. | Party B,100,The parties are explicitly listed as 'BARCLAYS BANK PLC' (Party A) and 'BOOZ ALLEN HAMILTON INC.' (Party B).
dd1b3f5fe34b5a6c913dccb4a65393eb.txt,ISDA (ISDA Master Agreement),95,"The document is titled 'CURRENCY SWAP AGREEMENT' and references the ISDA Master Agreement, including the schedule and CSA, which fits the ISDA (ISDA Master Agreement) code.",2015-10-15,98,"The text states 'dated as of 15 October 2015', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it appears to be the initial agreement.,INITIAL (initial contract),98,There is no mention of amendment or restatement; the document is the initial ISDA Master Agreement.,EXECUTED (Executed),90,"The document is labeled 'EXECUTION VERSION', which typically indicates it is the executed version.",Australia and New Zealand Banking Group Limited | Party A; Perpetual Trustee Company Limited in its capacity as trustee of the SMART ABS Series 2015-1US Trust | Party B; Macquarie Securities Management Pty Limited | Manager,95,"The parties are explicitly listed with their roles as Party A, Party B, and Manager in the agreement text."
dd870350a0e053948618b54f1026ac86.txt,ISDA,100,"The document is titled 'SCHEDULE to the 2002 ISDA Master Agreement', indicating it is part of an ISDA Master Agreement.",2017-07-12,100,"The text states 'dated as of July 12, 2017', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the master agreement.,INITIAL,100,"This is a schedule to the initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The document is dated and lists both parties, which strongly suggests it is an executed agreement, though explicit signatures are not shown in the excerpt.","JPMorgan Chase Bank, N.A. | Party A; CMF Winton Master L.P. | Party B",100,The parties are explicitly listed as 'Party A' and 'Party B' in the text.
df05c9dd9f2f5c21ae75f777815a6b62.txt,VSA (Credit Support Annex),100,"The document is titled 'CREDIT SUPPORT ANNEX' and repeatedly refers to the ISDA Credit Support Annex, making it clearly a Credit Support Annex (CSA) to an ISDA Master Agreement.",2007-07-18,100,"The text states 'ISDA MASTER AGREEMENT dated as of July 18, 2007 between WACHOVIA BANK, NATIONAL ASSOCIATION and WRIGHT EXPRESS CORPORATION', indicating the main contract date.",,100,There is no indication in the text that this document is an amendment or contains an amendment date.,INITIAL,95,There is no language indicating this is an amendment or restatement; it appears to be the initial Credit Support Annex to the ISDA Master Agreement.,EXECUTED,90,"The document references a specific date and the parties, which typically indicates an executed agreement, although explicit signatures are not shown in the excerpt.","WACHOVIA BANK, NATIONAL ASSOCIATION | Party A; WRIGHT EXPRESS CORPORATION | Party B",100,"The parties are explicitly listed as 'WACHOVIA BANK, NATIONAL ASSOCIATION (""Party A"")' and 'WRIGHT EXPRESS CORPORATION (""Party B"")'."
e0b1265a47db5365b0a7d4e8f7099d33.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' and references the International Swaps and Derivatives Association, Inc., which matches the ISDA Master Agreement contract type.",2024-10-31,100,"The agreement is stated as 'dated as of October 31, 2024', which is the main contract date.",,100,There is no indication in the text that this document is an amendment; it is an initial master agreement.,INITIAL,100,"The document is a '2002 MASTER AGREEMENT' with no indication of being amended or restated, so it is the initial contract.",EXECUTED,90,"The agreement is dated and written in the present perfect tense ('have entered'), indicating it is executed, not a draft.","NOMURA GLOBAL FINANCIAL PRODUCTS INC.; EACH OF THE ENTITIES LISTED ON EXHIBIT A TO THIS AGREEMENT, SEVERALLY AND NOT JOINTLY",95,The parties are explicitly listed in the agreement preamble. Roles are not specified beyond being parties to the agreement.
e175fffd5def50f0b842c0a23b74dce6.txt,ISDA,100,"The document is titled 'SCHEDULE to the 2002 ISDA Master Agreement', indicating it is a schedule to an ISDA Master Agreement.",2017-07-12,100,"The text states 'dated as of July 12, 2017', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the initial agreement.,INITIAL,95,"This is a schedule to the 2002 ISDA Master Agreement dated July 12, 2017, with no indication of being an amendment or restatement.",EXECUTED,90,"The use of 'dated as of' and the formal listing of parties suggest this is an executed agreement, not a draft.","JPMorgan Chase Bank, N.A. | Party A; CMF Willowbridge Master Fund L.P. | Party B",100,"The parties are explicitly listed as 'JPMorgan Chase Bank, N.A.' (Party A) and 'CMF Willowbridge Master Fund L.P.' (Party B)."
e2427fb2470e5a4abbe6071ba7c40acb.txt,ISDA,100,"The document is titled 'ISDA International Swap Dealers Association, Inc. MASTER AGREEMENT' and references the schedule and CSA, matching the ISDA Master Agreement category.",2009-09-22,100,"The agreement is dated as of September 22, 2009, as stated in the document header.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and formatted as a final contract, not a draft, indicating it is executed, though no explicit signature page is shown in the excerpt.",SEMPRA ENERGY TRADING LLC | Party A; MXENERGY INC. | Party B,100,"The parties are clearly listed as 'SEMPRA ENERGY TRADING LLC (""Party A"")' and 'MXENERGY INC. (""Party B"")'."
e4ac2a2ce57155cf841430b8a48a477f.txt,ISDA,100,"The document is titled 'ISDA International Swap Dealers Association, Inc. MASTER AGREEMENT' and references the schedule and CSA, matching the ISDA contract type.",2008-05-16,100,"The agreement is stated as 'dated as of May 16, 2008'.",,100,There is no indication this document is an amendment; it is the initial master agreement.,INITIAL,100,"The document is the original master agreement, not an amendment or restatement.",EXECUTED,95,"The document is labeled 'Execution Version', indicating it is the executed version.",FORD CREDIT AUTO OWNER TRUST 2008-C; BNP PARIBAS,95,"The parties are listed as 'FORD CREDIT AUTO OWNER TRUST 2008-C' and 'BNP PARIBAS'. No explicit roles (e.g., Seller/Buyer) are given."
e567e14abcf35041948da8fa7178e59f.txt,ISDA (ISDA Master Agreement),100,"The document is titled '2002 MASTER AGREEMENT' and references the ISDA International Swaps and Derivatives Association, Inc., and mentions the schedule, which matches the ISDA Master Agreement category.",2023-05-17,100,"The agreement is stated as 'dated as of May 17, 2023', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,"The document is the original 2002 Master Agreement, not an amendment or restatement.",EXECUTED,90,"The agreement is dated and the parties are named, which strongly suggests it is executed, though the actual signatures are not shown in the provided text.","Macquarie Bank Limited | Party A; CORE Alaska, LLC | Party B",100,"The parties are explicitly named as 'Macquarie Bank Limited' (Party A) and 'CORE Alaska, LLC' (Party B) in the agreement."
e68da95871915ac5be3371cbabc604ff.txt,ISDA,100,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and references the International Swaps and Derivatives Association, indicating it is an ISDA Master Agreement.",2012-07-27,100,"The agreement is stated to be 'dated as of July 27, 2012', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,INITIAL,100,"The document is the original 2002 Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is 'dated as of' a specific date, which typically indicates execution, though explicit signatures are not shown in the excerpt.","Bank of America, N.A.; FSP 50 South Tenth Street Corp.",100,"The parties are explicitly listed as 'Bank of America, N.A.' and 'FSP 50 South Tenth Street Corp.'; roles are not specified in the text."
e823b77ec78357da9461add4eae003c2.txt,ISDA (ISDA Master Agreement),100,The text repeatedly refers to 'ISDA Master Agreement' and describes separate agreements of this type.,2004-03-24,100,"Both ISDA Master Agreements are stated as 'dated as March 24, 2004'.",,100,There is no indication that this document is an amendment; it describes initial agreements.,INITIAL (initial contract),95,The agreements are described as being 'entered into' and there is no mention of amendment or restatement.,EXECUTED (Executed),90,"The agreements are described as 'entered into', which typically means executed.","Morgan Stanley Capital Services, Inc. | Above Cap Liquidity Facility Provider; Wilmington Trust Company | Subordination Agent for the JetBlue Airways Corporation Pass Through Trust 2004-1G-2-O; Wilmington Trust Company | Subordination Agent for the JetBlue Airways Corporation Pass Through Trust 2004-1C-O",100,The parties and their roles are explicitly listed in the description of the two ISDA Master Agreements.
e9208e2b562852d68594841c03fc1e2d.txt,ISDA (ISDA Master Agreement),100,The document is titled 'FIRST AMENDMENT ... TO THE ISDA MASTER AGREEMENT' and repeatedly references the ISDA Master Agreement and its Schedule.,2009-09-28,100,"The amendment is dated as of September 28, 2009, which is clearly stated at the beginning of the document.",2009-09-28,100,"This is an amendment, and the date of the amendment is 'dated as of September 28, 2009'.",AMENDMENT,100,The document is titled 'FIRST AMENDMENT' and refers to amending the ISDA Master Agreement.,EXECUTED,80,"The document uses formal language and is dated, which is typical for executed amendments, though no explicit signature page is included in the excerpt.",SEMPRA ENERGY TRADING LLC | Party A; MXENERGY INC. | Party B; THE SPECIFIED ENTITIES PARTY THERETO,95,"The parties are listed as SEMPRA ENERGY TRADING LLC (Party A), MXENERGY INC. (Party B), and 'the Specified Entities party thereto'."
ea243910f07e59068a83cca6cccec7af.txt,ISDA,100,"The document is titled 'ISDA Master Agreement' and references the International Swap Dealers Association, Inc., indicating it is an ISDA Master Agreement.",2019-05-16,100,"The agreement is stated to be 'dated as of May 16, 2019' at the top of the document.",,100,There is no indication that this document is an amendment or contains an amendment date; it appears to be the initial agreement.,INITIAL,100,"The document is titled 'Master Agreement' and there is no mention of amendment or restatement, indicating it is the initial contract.",EXECUTED,90,"The agreement is dated and presented as a formal contract, which typically indicates it is executed. There is no indication that it is a draft.","FIFTH THIRD FINANCIAL RISK SOLUTIONS, a division of FIFTH THIRD BANK, an Ohio banking corporation | Party A; BRIDGEPORT FUEL CELL, LLC, a Virginia limited liability company | Party B",100,The parties are explicitly named as 'Party A' and 'Party B' in the agreement.
ed200834edd15803a9485a07fb773e16.txt,VSA (Credit Support Annex),100,The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and repeatedly refers to itself as a Credit Support Annex under an ISDA Master Agreement.,2017-07-12,95,"The ISDA Master Agreement is dated July 12, 2017, and the Annex is made to that agreement, indicating this is the main contract date.",,100,There is no indication that this document is an amendment; it is a standalone Credit Support Annex.,INITIAL,95,There is no mention of amendment or restatement; this appears to be the initial Credit Support Annex.,,50,"The document does not specify whether it is a draft, executed, or signed version.","JPMORGAN CHASE BANK, N.A. | Party A; CMF ASPECT MASTER FUND L.P. | Party B",100,The parties are explicitly listed as 'Party A' and 'Party B' in the opening paragraph.
ed444a50dbf551cdba9793d128d06693.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT (SERIES 2008-A CLASS M)' and references the International Swap Dealers Association, Inc. Master Agreement, which matches the ISDA contract type.",2008-09-12,100,"The agreement is stated as 'dated as of September 12, 2008', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,There is no mention of amendment or restatement; this is the original Master Agreement.,EXECUTED,90,"The agreement is dated and presented as a formal contract, which typically indicates execution, though no explicit signature page is shown in the excerpt.",Barclays Bank PLC | Party A; World Financial Network Credit Card Master Note Trust | Party B,100,"The parties are explicitly listed as 'Barclays Bank PLC (""Party A"")' and 'World Financial Network Credit Card Master Note Trust (""Party B"")'."
ed88b8b8750a56ccbfc0d8a696f01415.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by the International Swaps and Derivatives Association, Inc., and explicitly refers to the ISDA Master Agreement, including the schedule.",2022-01-05,100,"The agreement is stated as 'dated as of January 5, 2022' near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,INITIAL,100,"The document is the original 2002 ISDA Master Agreement, not an amendment or restatement.",EXECUTED,80,"The agreement is dated and formatted as a final contract, not a draft. While explicit signatures are not shown in the excerpt, the presence of a date and formal structure strongly suggest it is executed.","NextERa Energy Marketing, llc | Party A; U.S. ENERGY CORP. | Party B",100,"The parties are listed as 'NextERa Energy Marketing, llc' (Party A) and 'U.S. ENERGY CORP.' (Party B) at the beginning of the agreement."
eec40f43082b5be7b8e4abd67439c312.txt,,,,,,,,,,,,,,,,,,
f1ef558d82025d98a9342e70028dbe81.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the 'International Swaps and Derivatives Association, Inc. 2002 MASTER AGREEMENT', which matches the ISDA contract type.",2010-06-09,100,"The agreement is stated as 'dated as of June 9, 2010', which is the main contract date.",,100,There is no indication that this document is an amendment; it is an initial master agreement.,INITIAL,100,There is no mention of amendment or restatement; this is the initial ISDA Master Agreement.,EXECUTED,95,"The document is labeled 'Execution Copy', which typically indicates an executed version.","CITIBANK, N.A. | Party A; FEDERATED INVESTORS, INC. | Party B",100,"The parties are explicitly listed as 'CITIBANK, N.A.' (Party A) and 'FEDERATED INVESTORS, INC.' (Party B)."
