filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,amendment_number,amendment_number_confidence,amendment_number_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation
c745847b449a5553a6d6f80dc28d7cdc.txt,ISDA,99,"The document is titled 'SCHEDULE to the ISDA 2002 MASTER AGREEMENT', indicating it is an ISDA Master Agreement or a component thereof.",2023-10-03,98,"The text states 'ISDA 2002 MASTER AGREEMENT dated as of October 3, 2023', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the initial master agreement.,,100,"There is no amendment number mentioned, and the document does not appear to be an amendment.",INITIAL,98,"The document is a schedule to the initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The document specifies a date and parties, and is formatted as a finalized schedule, suggesting it is executed rather than a draft."
c84c5268bdee5180ba49892afa16b432.txt,ISDA,100,"The document is titled 'THIRD AMENDMENT ... TO THE ISDA MASTER AGREEMENT', clearly indicating it is an amendment to an ISDA Master Agreement.",2009-09-22,100,"The ISDA Master Agreement is stated as 'DATED AS OF SEPTEMBER 22, 2009', which is the date of the initial contract.",2010-05-28,100,"The amendment is 'DATED AS OF MAY 28, 2010', which is the date of this third amendment.",3,100,"The document is titled 'THIRD AMENDMENT', indicating this is the third amendment.",AMENDMENT,100,"The document is an amendment to the ISDA Master Agreement, as stated in the title and body.",EXECUTED,90,The document uses formal language and is not marked as a draft; amendments are typically executed documents unless otherwise stated.
c8c864c684b2597ab50fb6efed20a0cc.txt,ISDA,100,"The document is titled 'FORM OF AMENDMENT TO THE ISDA MASTER AGREEMENT' and references the ISDA Master Agreement, its Schedule, and Credit Support Annex.",2011-04-21,95,"The text states the ISDA Master Agreement was 'Amended and Restated as of April 21, 2011', which is the date of the last amended and restated contract, making it the relevant contract date for this amendment.",2011-09-30,100,"The amendment is 'dated as of September 30, 2011', which is clearly stated at the top of the document.",,90,No specific amendment number is mentioned in the provided text.,AMENDMENT,100,"The document is titled 'FORM OF AMENDMENT' and refers to amending the existing agreement, making it an amendment.",EXECUTED,95,"The document is labeled 'Execution Version', which typically indicates an executed contract."
cacf284e84835c80894ada76b5442550.txt,ISDA,100,"The document is titled 'ISDA International Swap Dealers Association, Inc. MASTER AGREEMENT' and references the ISDA Master Agreement, including the schedule and confirmations.",2016-06-01,100,"The agreement is 'dated as of June 1, 2016', which is explicitly stated near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,"No amendment number is mentioned, and this is not an amendment.",INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The document is dated and appears to be a finalized agreement between the parties, suggesting it is executed rather than a draft."
cb3010e876d05baea32fab3636c3e847.txt,ISDA,100,"The document is titled 'SCHEDULE to the 2002 ISDA Master Agreement', which clearly identifies it as an ISDA Master Agreement schedule.",2017-07-12,100,"The text states '2002 ISDA Master Agreement dated as of July 12, 2017', indicating the main contract date.",,100,There is no indication that this document is an amendment; it is a schedule to the initial agreement.,,100,No amendment number is mentioned and the document is not an amendment.,INITIAL,100,"This is the schedule to the initial ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The document provides a specific date and names both parties, which is typical for executed agreements. There is no indication that it is a draft."
cd3838f45dd45f72915f5dfee90990a3.txt,ISDA,95,"The document is titled 'ISDA MASTER AGREEMENT (INTEREST RATE SWAP AGREEMENT)' and references a schedule to the master agreement, indicating it is an ISDA Master Agreement.",2005-01-21,98,"The text states 'SCHEDULE TO THE MASTER AGREEMENT DATED AS OF 21 JANUARY 2005', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it appears to be the initial contract.,,100,There is no mention of any amendment number or indication that this is an amendment.,INITIAL,98,"The document is a schedule to a master agreement dated as of 21 January 2005, with no reference to amendments or restatements, indicating it is the initial contract.",EXECUTED,85,The contract date is specified and the document is not marked as a draft. Schedules to ISDA Master Agreements are typically executed documents.
cd962986ec2b587d95b5643f57014747.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by the International Swaps and Derivatives Association, Inc., and references the schedule and CSA, which matches the ISDA code.",2015-12-30,100,"The agreement is stated as 'dated as of December 30, 2015' near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,100,"The document is the initial 2002 ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and appears to be the executed version, as there is no indication it is a draft."
ce55ff67b6fc5cbb8579d511562bd5c2.txt,ISDA,100,"The document is titled 'SECOND AMENDMENT AGREEMENT TO 2002 ISDA MASTER AGREEMENT' and references the 2002 ISDA Master Agreement, its Schedule, and Credit Support Annex.",2013-05-20,95,"The text states the original 2002 ISDA Master Agreement was dated as of May 20, 2013, which is the main contract date for amendments.",2014-09-26,100,"The amendment agreement is dated as of September 26, 2014, which is the effective date of this amendment.",2,100,"The document is titled 'SECOND AMENDMENT AGREEMENT', indicating this is the second amendment.",AMENDMENT,100,"The document is an amendment to the original ISDA Master Agreement, as indicated by the title and content.",EXECUTED,90,"The document uses formal language and is dated, suggesting it is an executed amendment, not a draft."
cf03a7317a7450fc8dd7d38465363fe5.txt,ISDA,100,The document is titled 'AMENDMENT AGREEMENT' and refers to amending an 'ISDA 2002 Master Agreement' between the parties.,2022-03-31,100,"The ISDA 2002 Master Agreement is stated as 'deemed entered into as of March 31, 2022', which is the date of the initial contract.",2024-09-25,100,"The amendment agreement is 'dated as of September 25, 2024', indicating this is the amendment date.",,90,There is no explicit mention of an amendment number in the provided text.,AMENDMENT,100,"The document is titled 'AMENDMENT AGREEMENT' and is amending the original ISDA, so it is an 'amendment'.",EXECUTED,90,"The document is dated and presented as an official agreement, with no indication it is a draft; thus, it is most likely executed."
d0d183ecf4b0535681ba60403f1f6cba.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT, SCHEDULE TO ISDA MASTER AGREEMENT AND CREDIT SUPPORT ANNEX' and references the 2002 ISDA Master Agreement, schedule, and CSA, matching the ISDA code.",,30,The text includes 'dated as of' but does not provide a specific date in the provided excerpt.,,100,There is no indication that this document is an amendment; it appears to be an initial contract.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,95,"The document is titled 'ISDA MASTER AGREEMENT' and does not reference being amended or restated, indicating it is the initial contract.",EXECUTED,90,"The document is labeled 'Execution Version,' which typically means it is the executed version."
d1693a73bba15778a8b71808782fe1f4.txt,ISDA,100,"The document is titled 'AMENDMENT TO ISDA MASTER AGREEMENT' and repeatedly refers to the ISDA Master Agreement, indicating the contract type is ISDA.",2009-03-18,100,"The original ISDA Master Agreement is stated as 'dated as of March 18, 2009', which is the main contract date.",2009-06-01,100,"The amendment is 'dated as of June 1, 2009', which is the date of this amendment.",,100,There is no mention of an amendment number in the provided text.,AMENDMENT,100,"The document is explicitly an 'AMENDMENT' to the ISDA Master Agreement, not a restatement or initial contract.",EXECUTED,95,"The document is labeled 'EXECUTION COPY', which typically indicates an executed version."
d256f19321de5d8c94dff90dce22d906.txt,GUARANTEE,100,"The document is titled 'Guaranty' and repeatedly refers to itself as a Guaranty agreement, making 'GUARANTEE' the correct contract type code.",2018-02-21,100,"The document states 'Guaranty, dated as of February 21, 2018', which is the main date associated with the contract.",,100,There is no indication that this document is an amendment; it is an initial Guaranty agreement.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,100,"The document is the original Guaranty agreement, not an amendment or amended and restated version.",EXECUTED,95,"The document is labeled 'Execution Version', which strongly indicates it is an executed version."
d2ba56b68f435226b6a2ce621af1c09f.txt,ISDA,100,"The document is titled 'SCHEDULE TO THE 2002 MASTER AGREEMENT' and references ISDA and the International Swaps and Derivatives Association, indicating it is an ISDA Master Agreement.",2010-01-29,100,"The text states 'dated as of January 29, 2010', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it appears to be the initial contract.,,100,"There is no mention of an amendment number, and the document is not an amendment.",INITIAL,100,"The document is the initial schedule to the ISDA Master Agreement, not an amendment or restatement.",EXECUTED,80,"The document provides a specific date and parties, suggesting it is an executed agreement, though the actual signatures are not shown in the excerpt."
d37ad1b2bd33521b9357b827e3550118.txt,ISDA,100,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and references the International Swaps and Derivatives Association, indicating it is an ISDA Master Agreement.",2009-03-18,100,"The document states 'dated as of March 18, 2009', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,"There is no mention of an amendment number, and the document is not an amendment.",INITIAL,100,The document is the original '2002 MASTER AGREEMENT' and does not reference being amended or restated.,EXECUTED,90,"The agreement is dated and appears to be the final executed version, not a draft."
d53a4564761a5a7d9579a7c34cb30191.txt,ISDA,100,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and refers to the 2002 Master Agreement and Schedule, which matches the ISDA contract type.",2012-07-13,100,"The agreement is 'dated as of July 13, 2012', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial contract.,,100,"There is no mention of an amendment number, and the document is not an amendment.",INITIAL,100,The document is the original '2002 Master Agreement' and not an amendment or restatement.,EXECUTED,90,"The agreement is dated and appears to be the final version, not a draft. While the word 'executed' is not explicitly used, the context and formal dating suggest it is executed."
d5d57a2874405aa78fbceb91978aa63a.txt,ISDA,100,"The title states 'TWENTY-FOURTH AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', indicating this is an ISDA Master Agreement amendment.",,50,"The amendment date is given (May 17, 2022), but the date of the initial contract is not present in the provided text.",2022-05-17,100,"The text states the amendment is 'entered into as of May 17, 2022', which is the amendment date.",24,100,"The title is 'TWENTY-FOURTH AMENDMENT', indicating this is the 24th amendment.",AMENDMENT,100,"The document is titled as an amendment, specifically the 'TWENTY-FOURTH AMENDMENT', so version type is 'amendment'.",EXECUTED,90,"The document is labeled 'Execution Version', which typically means it is the executed version."
d63bb7aa4ec65a9ab3e04aa7059975ef.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by the International Swaps and Derivatives Association, Inc., which is the standard ISDA Master Agreement.",2021-11-30,100,"The agreement is stated as 'dated as of November 30, 2021' at the top of the document.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,"There is no mention of an amendment number, and the document is not an amendment.",INITIAL,100,"The document is the initial ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be the final version, not a draft. There is no explicit 'signed' language, but the context suggests it is executed."
d795bd8578445a3c8c95c38f599e91c1.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by the International Swaps and Derivatives Association, Inc., which matches the ISDA Master Agreement contract type.",2016-05-20,100,"The agreement is 'dated as of May 20, 2016', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,100,"The document is the original 2002 Master Agreement, not an amendment or restatement.",EXECUTED,90,"The document is labeled 'Execution Version', which indicates it is the executed version."
d94250d4eeb652308a1394b6cfd1bafa.txt,ISDA,100,"The document is titled 'THIRTIETH AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', indicating it is an amendment to an ISDA Master Agreement.",,70,"The amendment date is provided (February 28, 2023), but the date of the initial contract (the First Lien ISDA 2002 Master Agreement) is not specified in the provided text.",2023-02-28,100,"The amendment states it is entered into as of February 28, 2023, which is the amendment date.",30,100,"The document is titled 'THIRTIETH AMENDMENT', indicating this is the 30th amendment.",AMENDMENT,100,"The document is an amendment, as indicated by the title 'THIRTIETH AMENDMENT'.",EXECUTED,95,"The document is labeled 'Execution Version', which typically means it is the executed version."
d9d15bbf3127582f9d9fae56614149fe.txt,ISDA,95,"The document refers to an 'ISDA Master Agreement' and an 'ISDA Credit Support Annex', and the amendments are to the Schedule to the Master Agreement. According to the allowed codes, ISDA is the most appropriate contract type.",2012-11-15,95,"The original ISDA Master Agreement and Credit Support Annex are both dated as of November 15, 2012, as stated in the 'WHEREAS' clause. This is the main contract date for the purposes of this amendment.",2013-11-12,100,"The document is titled 'AMENDING AGREEMENT dated as of the 12th day of November, 2013', which is the date of this amendment.",,90,"There is no explicit mention of an amendment number in the provided text. Previous amendments are referenced by date, not by number.",AMENDMENT,100,"The document is titled 'AMENDING AGREEMENT' and its purpose is to amend the existing contract, making the version type 'AMENDMENT'.",EXECUTED,90,"The agreement uses formal language ('the parties hereby agree as follows'), and is dated, which strongly suggests it is an executed version, not a draft."
d9ec3d49782551c8b5177897dce9a3f9.txt,VSA,98,"The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and repeatedly refers to itself as a Credit Support Annex, which matches the VSA code.",2017-07-12,95,"The text states 'ISDA Master Agreement dated July 12, 2017', indicating this is the main contract date for the referenced agreement.",,100,There is no indication that this document is an amendment; it is a standalone Credit Support Annex.,,100,"No amendment number is mentioned, and the document is not presented as an amendment.",INITIAL,95,The document is a Credit Support Annex supplementing the ISDA Master Agreement and does not reference being an amendment or restatement.,EXECUTED,80,"The document is a formal annex between two parties and references a specific date, suggesting it is executed, though no explicit signature block is shown in the excerpt."
db89a40b5c635952b05fceb3053c178c.txt,ISDA,100,The document is titled 'FIRST AMENDMENT TO ISDA MASTER AGREEMENT' and references an ISDA Master Agreement and its Schedule.,2007-07-19,100,"The original ISDA Master Agreement is dated as of July 19, 2007, as stated in the text.",2009-02-23,100,"The amendment is entered into as of February 23, 2009, as stated in the opening paragraph.",1,100,"The document is titled 'FIRST AMENDMENT TO ISDA MASTER AGREEMENT', indicating this is the first amendment.",AMENDMENT,100,"The document is an amendment to the ISDA Master Agreement, as stated in the title and throughout the text.",EXECUTED,90,"The amendment is described as 'entered into as of February 23, 2009', which typically indicates execution, though the actual signatures are not shown in the excerpt."
dbdeec18f71e54a599f97115cf83c189.txt,ISDA,95,"The text states 'entered into an ISDA Master Agreement and Schedule', which matches the ISDA code.",2016-06-03,90,"The press release is dated June 3, 2016 and states the agreement was entered into as of that date.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,No amendment number is mentioned and the document is not an amendment.,INITIAL,95,"The text describes entering into the ISDA Master Agreement, indicating this is the initial contract.",EXECUTED,90,"The text states 'has entered into', which indicates the contract has been executed."
dc4b0b0f9b7251988f99f9175591eba3.txt,ISDA,100,"The document references an 'ISDA Master Agreement' multiple times and discusses amendments to it, confirming the contract type as ISDA.",2008-11-12,98,"The ISDA Master Agreement is dated as of November 12, 2008, which is the main contract date even though the current document is an amendment.",2010-04-14,95,"The letter agreement is dated 'as of April 14, 2010', which is the effective date of this amendment.",,90,There is no explicit amendment number mentioned in the text.,AMENDMENT,100,"The document is a letter agreement amending the ISDA Master Agreement, making it an amendment.",EXECUTED,90,"The language ('executed by each of the parties', 'this letter agreement constitutes the entire agreement') indicates this is an executed amendment, not a draft."
dc6d73fedbac5624a9aaf11685a05b04.txt,ISDA,100,The document is titled 'EIGHTEENTH AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT' and references the ISDA Master Agreement and its schedule and annexes.,2016-03-17,95,"The recitals specify the original First Lien ISDA 2002 Master Agreement is dated as of March 17, 2016, which is the main contract date for amendments.",2021-12-17,100,"The amendment is stated to be entered into as of December 17, 2021.",18,100,"The document is titled 'EIGHTEENTH AMENDMENT', indicating this is the 18th amendment.",AMENDMENT,100,"The document is an amendment to the ISDA Master Agreement, as indicated by the title and content.",EXECUTED,95,"The document is labeled 'Execution Version', which typically indicates it is the executed version."
dcb3a71349d35a5a97578e28be9054b2.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by the International Swaps and Derivatives Association, Inc., which is the standard ISDA Master Agreement.",2014-12-11,100,"The agreement is stated as 'dated as of December 11, 2014'.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,There is no mention of any amendment number or amendment language.,INITIAL,100,"The document is the original 2002 ISDA Master Agreement between the parties, not an amendment or restatement.",EXECUTED,90,"The agreement is dated and appears to be the final version, not marked as draft."
dd1b3f5fe34b5a6c913dccb4a65393eb.txt,ISDA,100,"The document is titled 'ISDA Master Agreement' and references the International Swap Dealers Association, Inc. Master Agreement, which matches the ISDA code.",2015-10-15,100,"The agreement is dated as of 15 October 2015, which is explicitly stated in the document.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,"There is no mention of an amendment number, as this is not an amendment.",INITIAL,100,"The document is the initial ISDA Master Agreement, not an amendment or restated version.",EXECUTED,95,"The document is labeled 'EXECUTION VERSION,' which typically indicates an executed contract."
dd870350a0e053948618b54f1026ac86.txt,ISDA,100,The document is titled 'SCHEDULE to the 2002 ISDA Master Agreement' and references the ISDA Master Agreement throughout.,2017-07-12,100,"The text states '2002 ISDA Master Agreement dated as of July 12, 2017', indicating the main contract date.",,100,There is no indication that this document is an amendment; it is a schedule to the initial contract.,,100,There is no mention of an amendment number or that this is an amendment.,INITIAL,100,"This is a schedule to the initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The contract is dated and lists both parties, which typically indicates execution, though explicit signatures are not shown in the excerpt."
df05c9dd9f2f5c21ae75f777815a6b62.txt,VSA,95,"The document is titled 'CREDIT SUPPORT ANNEX to the Schedule to the ISDA MASTER AGREEMENT', which matches the definition of 'VSA' (ISDA Credit Support Annex).",2007-07-18,98,"The text states 'dated as of July 18, 2007 between WACHOVIA BANK... and WRIGHT EXPRESS CORPORATION', indicating the main contract date.",,100,There is no indication in the text that this is an amendment; it is the initial annex.,,100,There is no mention of any amendment number or amendment language.,INITIAL,95,"The document is a Credit Support Annex dated July 18, 2007, with no indication of being amended or restated.",EXECUTED,90,"The document provides a specific date and parties, which typically indicates an executed agreement rather than a draft."
e0b1265a47db5365b0a7d4e8f7099d33.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by the International Swaps and Derivatives Association, Inc., which is an ISDA Master Agreement.",2024-10-31,100,"The agreement is stated as 'dated as of October 31, 2024' in the header.",,100,There is no indication that this document is an amendment; it is the initial contract.,,100,There is no mention of an amendment number or that this is an amendment.,INITIAL,100,The document is the original '2002 Master Agreement' and not an amendment or restated version.,EXECUTED,80,"The agreement is dated and appears to be a finalized version, not a draft. There is no explicit mention of 'draft' or 'executed', but the presence of a date and parties suggests execution."
e175fffd5def50f0b842c0a23b74dce6.txt,ISDA,100,"The document is titled 'SCHEDULE to the 2002 ISDA Master Agreement', indicating it is part of an ISDA Master Agreement.",2017-07-12,100,"The text states 'dated as of July 12, 2017', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the initial agreement.,,100,There is no mention of an amendment number or that this is an amendment.,INITIAL,100,"This is a schedule to the initial ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The document includes a specific date and named parties, which typically indicates an executed contract, though the actual signatures are not shown in the provided text."
e2427fb2470e5a4abbe6071ba7c40acb.txt,ISDA,100,"The document is titled 'ISDA International Swap Dealers Association, Inc. MASTER AGREEMENT' and refers to the ISDA Master Agreement, including the schedule and confirmations.",2009-09-22,100,"The agreement is stated as 'dated as of September 22, 2009' near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,There is no mention of any amendment number or that this is an amendment.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be a final version, not a draft. While explicit signatures are not shown in the excerpt, the presence of a specific date suggests execution."
e4ac2a2ce57155cf841430b8a48a477f.txt,ISDA,100,"The document is titled 'ISDA International Swap Dealers Association, Inc. MASTER AGREEMENT' and references the ISDA Master Agreement, schedule, and confirmations.",2008-05-16,100,"The agreement is stated as 'dated as of May 16, 2008' near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,There is no mention of any amendment number or amendment in the text.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,95,"The document is labeled 'Execution Version', which typically indicates it is the executed version."
e567e14abcf35041948da8fa7178e59f.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' and references the ISDA International Swaps and Derivatives Association, Inc., indicating it is an ISDA Master Agreement.",2023-05-17,100,"The agreement is dated as of May 17, 2023, which is clearly stated in the header.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,"There is no mention of any amendment number, as this is not an amendment.",INITIAL,100,"The document is the original 2002 ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be the executed version, as it is not marked as a draft and uses definitive language about the parties entering into the agreement."
e68da95871915ac5be3371cbabc604ff.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. 2002 MASTER AGREEMENT' and references the schedule and CSA, matching the ISDA code.",2012-07-27,100,"The agreement is stated as 'dated as of July 27, 2012', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,There is no amendment number mentioned and the document is not an amendment.,INITIAL,100,"The document is the original 2002 Master Agreement, not an amendment or restated version.",EXECUTED,90,"The contract is dated and appears to be the final agreement, not a draft. No explicit 'draft' language is present."
e823b77ec78357da9461add4eae003c2.txt,ISDA,100,The document repeatedly refers to 'ISDA Master Agreement' and describes the agreements as such.,2004-03-24,100,"Both ISDA Master Agreements are stated as 'dated as March 24, 2004'.",,100,There is no indication that this document is an amendment; it describes initial agreements.,,100,"No amendment number is mentioned, and the agreements are not described as amendments.",INITIAL,100,"The agreements are described as new ISDA Master Agreements, not as amendments or restatements.",EXECUTED,90,"The text states 'has been entered into', indicating the agreements have been executed."
e9208e2b562852d68594841c03fc1e2d.txt,ISDA,100,The document is titled 'FIRST AMENDMENT ... TO THE ISDA MASTER AGREEMENT' and repeatedly references the ISDA Master Agreement and its Schedule.,2009-09-22,100,"The ISDA Master Agreement is stated as 'dated as of September 22, 2009', which is the main contract date for the underlying agreement.",2009-09-28,100,"The amendment is clearly dated 'as of September 28, 2009' in the heading and body of the document.",1,100,"The document is titled 'FIRST AMENDMENT', indicating this is amendment number 1.",AMENDMENT,100,"The document is an amendment to the ISDA Master Agreement, as stated in the title and throughout the text.",EXECUTED,90,The document uses formal language and is not marked as a draft; amendments are typically executed documents unless otherwise stated.
ea243910f07e59068a83cca6cccec7af.txt,ISDA,100,"The document is titled 'ISDA Master Agreement' and references the International Swap Dealers Association, indicating it is an ISDA Master Agreement.",2019-05-16,100,"The agreement is dated as of May 16, 2019, which is explicitly stated near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,There is no mention of any amendment number or that this is an amendment.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be a finalized version, not a draft. There is no explicit 'draft' watermark or language."
ed200834edd15803a9485a07fb773e16.txt,VSA,100,"The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and repeatedly refers to 'Credit Support Annex', which matches the VSA code.",2017-07-12,95,"The text states 'ISDA Master Agreement dated July 12, 2017', indicating this is the date of the main agreement to which this annex relates.",,100,"There is no indication that this document is an amendment; it is a Credit Support Annex, not an amendment to a previous annex.",,100,"No amendment number is mentioned, and the document is not presented as an amendment.",INITIAL,95,"This is the initial Credit Support Annex for Variation Margin, not an amendment or restated version.",EXECUTED,80,"The document lists both parties and is formatted as a finalized agreement, suggesting it is executed, though explicit signatures are not shown in the provided excerpt."
ed444a50dbf551cdba9793d128d06693.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT (SERIES 2008-A CLASS M)' and references the International Swap Dealers Association, indicating it is an ISDA Master Agreement.",2008-09-12,100,"The agreement is stated to be 'dated as of September 12, 2008', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be a final version, not a draft. The presence of a specific date suggests execution, though explicit signatures are not shown in the excerpt."
ed88b8b8750a56ccbfc0d8a696f01415.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' from the International Swaps and Derivatives Association, Inc., which matches the ISDA Master Agreement code.",2022-01-05,100,"The agreement is stated as 'dated as of January 5, 2022', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,There is no amendment referenced or numbered in the document.,INITIAL,100,"The document is the initial 2002 ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be a finalized version, not a draft. There is no explicit mention of signature, but the context suggests execution."
eec40f43082b5be7b8e4abd67439c312.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, making it an ISDA Master Agreement.",2008-01-08,100,"The agreement is 'dated as of January 8, 2008', which is clearly stated near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,There is no mention of an amendment number or that this is an amendment.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The contract is dated and appears to be the final agreement between the parties, indicating it is executed."
f1ef558d82025d98a9342e70028dbe81.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT BETWEEN FEDERATED & CITIBANK' and repeatedly refers to the ISDA Master Agreement, including the schedule and confirmations.",2010-06-09,100,"The text states '2002 MASTER AGREEMENT dated as of June 9, 2010', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,95,"The document is labeled 'Execution Copy', which typically indicates it is the executed version."
f3bb392f8a865d92bc537d1ce21f5b2d.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' from the International Swaps and Derivatives Association, Inc., and references the ISDA Master Agreement and Schedule.",2014-12-17,100,"The agreement is dated as of December 17, 2014, as stated at the top of the document.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,There is no mention of any amendment number or amendment language.,INITIAL,100,"The document is the original 2002 Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be a finalized contract, not a draft. There is no explicit 'draft' language."
f42531b34d1157e7a0ab60662d17bf4b.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. MASTER AGREEMENT' and references the schedule and CSA, matching the ISDA code.",2018-05-01,100,"The agreement is 'dated as of May 1, 2018', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,No amendment number is mentioned and the document is not an amendment.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,95,"The document is labeled 'Execution Version', which typically indicates it is the executed version."
f649a6f4b9bd5b7dad774f75be633a44.txt,ISDA,100,The document is titled 'THIRTEENTH AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT' and repeatedly references the ISDA Master Agreement.,2016-03-17,95,"The original contract date is stated as 'First Lien ISDA 2002 Master Agreement dated as of March 17, 2016' in the recitals.",2021-02-11,100,"The amendment is stated to be 'entered into as of February 11, 2021' in the opening paragraph.",13,100,"The document is titled 'THIRTEENTH AMENDMENT', indicating this is the 13th amendment.",AMENDMENT,100,"The document is an amendment, specifically the thirteenth amendment to the original contract.",EXECUTED,95,"The document is labeled 'Execution Version', which typically indicates an executed contract."
